time, step, color, speed, distance, stop, deviation, integral, derivative, front_id, front_time, front_step, front_speed, front_distance
119401,1,4,90,229, False,-36,-209,0,1,119409,1,80,328
119555,1,8,90,220, False,-32,-241,4,1,119558,1,80,321
119711,1,7,90,321, False,-33,-274,-1,1,119700,1,80,321
119856,1,5,90,321, False,-35,-309,-2,1,119840,1,80,320
119991,1,5,90,255, False,-35,-344,0,1,119980,1,80,304
120140,1,5,90,326, False,-35,-379,0,1,120260,1,80,320
120275,1,5,90,326, False,-35,-414,0,1,120400,1,80,326
120420,1,4,90,2550, False,-36,-450,-1,1,120400,1,80,326
120565,1,4,90,326, False,-36,-486,0,1,120540,1,80,326
120693,1,5,90,349, False,-35,-521,1,1,120690,1,80,1957
120842,1,4,90,376, False,-36,-557,-1,1,120828,1,80,2550
120975,1,7,90,2550, False,-33,-590,3,1,120971,1,80,2550
121111,1,5,90,2550, False,-35,-625,-2,1,121117,1,80,2550
121263,1,5,90,326, False,-35,-660,0,1,121267,1,80,2550
121428,1,6,90,2550, False,-34,-694,1,1,121548,1,80,2388
121565,1,6,90,2550, False,-34,-728,0,1,121548,1,80,2378
121724,1,6,90,2550, False,-34,-762,0,1,121711,1,80,2365
121861,1,6,90,835, False,-34,-796,0,1,121851,1,80,2550
122021,1,6,90,2550, False,-34,-830,0,1,122007,1,80,2550
122176,1,5,90,2550, False,-35,-865,-1,1,122148,1,80,2550
122306,1,5,90,2550, False,-35,-900,0,1,122287,1,80,2550
122432,1,13,90,2550, False,-27,-927,8,1,122421,1,80,2550
122576,1,73,94.5,2550, False,33,0,60,1,122561,1,80,2550
122721,1,75,99.225,2550, False,35,35,2,1,122698,1,80,2550
122875,1,75,104.18625,2550, False,35,70,0,1,122850,1,80,2550
123016,1,78,109.3955625,2550, False,38,108,3,1,123129,2,80,2550
123151,1,77,90,1255, False,37,145,-1,1,123129,2,80.5,2550
123285,1,77,90,2550, False,37,182,0,1,123280,2,81,2550
123461,1,77,90,326, False,37,219,0,1,123558,2,82,2550
123591,2,75,90,229, False,35,254,-2,1,123558,2,82,2550
123723,2,71,90,324, False,31,285,-4,1,123711,2,82.5,2550
123862,2,77,90,326, False,37,322,6,1,123859,2,83,2550
123994,2,74,90,174, False,34,356,-3,1,124008,2,83.5,2550
124151,2,70,90,156, False,30,386,-4,1,124159,2,84,2550
124291,2,71,90,156, False,31,417,1,1,124300,2,84.5,1754
124444,2,78,90,113, False,38,455,7,1,124449,2,85,1754
124601,2,5,90,185, False,-35,0,-73,1,124595,2,85.5,1680
124753,2,6,90,326, False,-34,-34,1,1,124747,2,86,1680
124885,2,6,94.5,2550, False,-34,-68,0,1,124897,2,86.5,1680
125050,2,5,90,326, False,-35,-103,-1,1,125045,2,87,1680
125186,2,5,90,326, False,-35,-138,0,1,125188,2,87.5,2336
125322,2,5,90,326, False,-35,-173,0,1,125341,2,88,191
125448,2,5,90,336, False,-35,-208,0,1,125477,2,80,2550
125601,2,5,90,205, False,-35,-243,0,1,125612,2,80.5,1628
125763,2,5,90,198, False,-35,-278,0,1,125756,2,81.5,1603
125901,2,4,90,149, False,-36,-314,-1,1,125898,2,81.5,1597
126061,2,16,90,156, False,-24,-338,12,1,126049,2,82,1615
126216,2,71,90,149, False,31,0,55,1,126331,2,83,1539
126343,2,69,90,149, False,29,29,-2,1,126331,2,83,1539
126482,2,66,94.5,2550, False,26,55,-3,1,126480,2,83.5,1527
126620,2,68,90,174, False,28,83,2,1,126620,2,84,1509
126746,2,69,90,191, False,29,112,1,1,126797,2,84.5,1495
126881,2,73,90,199, False,33,145,4,1,126969,2,85,1480
127022,2,74,90,199, False,34,179,1,1,126969,2,85,1480
127181,2,72,90,175, False,32,211,-2,1,127132,2,85.5,1478
127331,2,70,90,197, False,30,241,-2,1,127298,2,86,1482
127464,2,60,90,145, False,20,261,-10,1,127451,2,86.5,1450
127632,2,5,0,154, True,20,261,-10,1,127622,2,87,1434
127771,2,4,0,149, True,20,261,-10,1,127771,2,87.5,1190
127901,2,4,0,128, True,20,261,-10,1,127908,2,88,1404
128054,2,4,0,175, True,20,261,-10,1,128049,2,88.5,1388
128211,2,4,0,206, True,20,261,-10,1,128187,2,89,1381
128371,2,4,0,209, True,20,261,-10,1,128471,2,90,1358
128504,2,4,0,213, True,20,261,-10,1,128471,2,90,1358
128645,2,4,0,204, True,20,261,-10,1,128618,2,90.5,1341
128775,2,4,0,241, True,20,261,-10,1,128768,2,91,1341
128908,2,4,90,326, False,-36,0,-56,1,128937,2,91.5,1341
129055,2,4,90,263, False,-36,-36,0,1,129074,2,92,1341
129193,2,4,90,249, False,-36,-72,0,1,129218,2,92.5,1341
129351,2,4,90,302, False,-36,-108,0,1,129364,2,93,1341
129503,2,4,90,235, False,-36,-144,0,1,129507,2,93.5,1267
129664,2,6,90,273, False,-34,-178,2,1,129647,2,94,1259
129824,2,51,90,242, False,11,0,45,1,129807,2,94.5,1255
129982,2,65,90,251, False,25,25,14,1,130099,2,95,1786
130120,2,67,90,273, False,27,52,2,1,130099,2,95.5,1778
130291,2,58,90,234, False,18,70,-9,1,130402,2,96,1632
130431,2,18,90,326, False,-22,0,-40,1,130402,2,96.5,1744
130584,2,5,90,326, False,-35,-35,-13,1,130712,2,97.5,1714
130732,2,14,90,267, False,-26,-61,9,1,130851,2,98,1706
130884,2,69,90,243, False,29,0,55,1,130990,2,98,1706
131051,2,70,90,251, False,30,30,1,1,131140,2,99,1680
131187,2,59,90,326, False,19,49,-11,1,131280,2,99.5,1666
131331,2,21,94.5,336, False,-19,0,-38,1,131280,2,99.5,1666
131470,2,12,90,326, False,-28,-28,-9,1,131592,2,100.5,1686
131624,2,57,90,326, False,17,0,45,1,131592,2,100.5,1686
131786,2,69,90,326, False,29,29,12,1,131899,2,101,2550
131921,2,34,90,326, False,-6,0,-35,1,131899,2,101.5,2550
132063,2,6,90,326, False,-34,-34,-28,1,132041,2,102,2550
132205,2,24,94.5,1389, False,-16,-50,18,1,132318,2,103,2550
132355,2,75,90,326, False,35,0,51,1,132318,2,103,2550
132502,2,60,90,326, False,20,20,-15,1,132478,2,103.5,2550
132647,2,11,90,326, False,-29,0,-49,1,132626,2,104,2550
132782,2,5,94.5,1334, False,-35,-35,-6,1,132768,2,104.5,2550
132931,2,11,99.225,1330, False,-29,-64,6,1,132920,2,105,2550
133094,2,21,104.18625,1330, False,-19,-83,10,1,133210,2,105.5,2550
133252,2,9,109.3955625,1288, False,-31,-114,-12,1,133378,2,106.5,2550
133394,2,5,90,1273, False,-35,-149,-4,1,133509,2,107,2550
133540,2,5,90,1262, False,-35,-184,0,1,133658,2,107.5,2550
133681,2,5,90,1246, False,-35,-219,0,1,133658,2,107.5,2550
133823,2,5,90,1245, False,-35,-254,0,1,133798,2,108,2005
133969,2,5,90,1274, False,-35,-289,0,1,133948,2,108.5,2550
134105,2,5,90,1777, False,-35,-324,0,1,134087,2,109,2550
134270,2,6,90,326, False,-34,-358,1,1,134367,2,110,2550
134401,2,20,90,321, False,-20,-378,14,1,134367,2,110,2550
134551,2,56,90,263, False,16,0,36,1,134648,2,111,2550
134683,2,67,94.5,345, False,27,27,11,1,134797,2,111.5,2550
134820,2,25,90,259, False,-15,0,-42,1,134797,2,111.5,2550
134955,2,4,90,288, False,-36,-36,-21,1,134952,2,112,2550
135116,2,4,90,326, False,-36,-72,0,1,135230,2,113,1873
135252,2,4,90,303, False,-36,-108,0,1,135230,2,113,2550
135385,2,5,90,289, False,-35,-143,1,1,135382,2,113.5,2489
135543,2,15,90,326, False,-25,-168,10,1,135532,2,114,1827
135674,2,55,90,297, False,15,0,40,1,135669,2,114.5,1785
135825,2,62,90,286, False,22,22,7,1,135948,2,115.5,1756
135971,2,33,94.5,349, False,-7,0,-29,1,135948,2,115.5,1756
136096,2,11,90,303, False,-29,-29,-22,1,136099,2,116,2550
136248,2,16,90,289, False,-24,-53,5,1,136239,2,116.5,1732
136392,2,43,90,321, False,3,0,27,1,136390,2,117,1708
136552,2,65,90,321, False,25,25,22,1,136547,2,117.5,1706
136692,2,50,90,321, False,10,35,-15,1,136697,2,118,2366
136851,2,15,90,304, False,-25,0,-35,1,136835,2,118.5,1648
136981,2,8,90,321, False,-32,-32,-7,1,137107,2,119.5,1657
137124,2,26,90,321, False,-14,-46,18,1,137107,2,119.5,1657
137258,2,59,90,326, False,19,0,33,1,137247,2,120,2550
137393,2,67,90,297, False,27,27,8,1,137388,2,120.5,1585
137532,2,36,90,303, False,-4,0,-31,1,137528,2,121,1581
137671,2,10,90,321, False,-30,-30,-26,1,137669,2,121.5,1559
137811,2,21,94.5,340, False,-19,-49,11,1,137827,2,122,1563
137954,2,62,90,321, False,22,0,41,1,137961,2,122.5,2550
138110,2,67,90,321, False,27,27,5,1,138101,2,123,1504
138270,2,30,90,321, False,-10,0,-37,1,138252,2,123.5,1499
138405,2,9,90,326, False,-31,-31,-21,1,138396,2,124,2001
138536,2,23,94.5,336, False,-17,-48,14,1,138548,2,124.5,1505
138681,2,62,99.225,338, False,22,0,39,1,138679,2,125,2550
138841,2,73,90,321, False,33,33,11,1,138821,2,125.5,2550
138981,2,64,94.5,348, False,24,57,-9,1,138970,2,126,1414
139125,2,7,99.225,353, False,-33,0,-57,1,139250,2,126.5,1388
139256,2,4,104.18625,372, False,-36,-36,-3,1,139250,2,127,2550
139415,2,6,109.3955625,338, False,-34,-70,2,1,139536,2,128,1318
139546,2,34,114.8653406,347, False,-6,0,28,1,139536,2,128,1318
139691,2,67,120.6086077,408, False,27,0,33,1,139689,2,128.5,1299
139852,2,59,90,326, False,19,19,-8,1,139971,2,129,1965
139983,2,18,94.5,370, False,-22,0,-41,1,139971,2,129.5,1250
140114,2,10,99.225,408, False,-30,-30,-8,1,140111,2,130,1246
140258,2,36,104.18625,365, False,-4,0,26,1,140258,2,130,1231
140415,2,66,109.3955625,406, False,26,0,30,1,140411,2,130,1693
140565,2,71,114.8653406,392, False,31,31,5,1,140565,2,130,1182
140728,2,16,120.6086077,427, False,-24,0,-55,1,140707,2,130,1192
140870,2,5,126.639038,437, False,-35,-35,-11,1,140984,2,130,1183
141001,2,5,132.9709899,397, False,-35,-70,0,1,141120,2,130,1595
141144,2,43,139.6195394,408, False,3,0,38,1,141120,2,130,1595
141293,2,68,146.6005164,403, False,28,28,25,1,141261,2,130,1595
141426,2,55,153.9305422,435, False,15,43,-13,1,141428,2,130,1074
141573,2,14,161.6270693,404, False,-26,0,-41,1,141567,2,130,2550
141725,2,8,165,416, False,-32,-32,-6,1,141713,2,130,2550
141885,2,52,165,389, False,12,0,44,1,141988,2,130,2550
142024,2,77,165,454, False,37,37,25,1,141988,2,130,2550
142164,2,89,165,374, False,49,86,12,1,142147,2,130,2550
142306,2,17,165,416, False,-23,0,-72,1,142287,2,130,1032
142455,2,5,165,401, False,-35,-35,-12,1,142570,2,130,1020
142595,2,6,165,385, False,-34,-69,1,1,142708,2,130,1008
142733,2,15,165,357, False,-25,-94,9,1,142708,2,130,986
142864,2,67,165,364, False,27,0,52,1,142988,2,130,1082
143001,2,78,165,392, False,38,38,11,1,142988,2,130,1082
143153,2,62,165,353, False,22,60,-16,1,143126,2,130,2550
143281,2,24,165,362, False,-16,0,-38,1,143287,2,130,2550
143422,2,9,165,376, False,-31,-31,-15,1,143428,2,130,2550
143576,2,61,165,338, False,21,0,52,1,143569,2,130,2550
143731,2,73,90,326, False,33,33,12,1,143718,2,130,2550
143893,2,23,94.5,357, False,-17,0,-50,1,143870,2,130,2550
144028,2,8,90,328, False,-32,-32,-15,1,144012,2,130,2550
144161,2,18,94.5,347, False,-22,-54,10,1,144159,2,130,2550
144315,2,67,99.225,347, False,27,0,49,1,144307,2,130,2550
144453,2,76,90,321, False,36,36,9,1,144447,2,130,2550
144615,2,15,94.5,1680, False,-25,0,-61,1,144598,2,130,2550
144761,2,6,99.225,2550, False,-34,-34,-9,1,144740,2,130,2550
144912,2,28,104.18625,1458, False,-12,-46,22,1,144908,2,130,2550
145062,2,58,109.3955625,2550, False,18,0,30,1,145052,2,130,2550
145211,2,72,114.8653406,1119, False,32,32,14,1,145196,2,130,2550
145345,2,6,120.6086077,2550, False,-34,0,-66,1,145350,2,130,2550
145511,2,5,126.639038,2550, False,-35,-35,-1,1,145490,2,130,2550
145646,2,5,132.9709899,2550, False,-35,-70,0,1,145637,2,130,2374
145801,2,4,139.6195394,2550, False,-36,-106,-1,1,145792,2,130,2364
145931,2,5,90,2550, False,-35,-141,1,1,145931,2,130,2310
146075,2,5,90,2550, False,-35,-176,0,1,146077,2,130,2298
146220,2,5,90,1071, False,-35,-211,0,1,146222,2,130,2292
146373,2,5,90,1054, False,-35,-246,0,1,146364,2,130,2311
146532,2,5,90,1038, False,-35,-281,0,1,146522,2,130,2276
146680,2,5,90,2550, False,-35,-316,0,1,146671,2,130,2214
146841,2,6,90,2550, False,-34,-350,1,1,146808,2,130,2226
146983,2,14,90,2320, False,-26,-376,8,1,146962,2,130,2197
147114,2,27,90,385, False,-13,-389,13,1,147238,2,130,2219
147255,2,65,90,321, False,25,0,38,1,147238,2,130,2184
147403,2,65,94.5,334, False,25,25,0,1,147389,2,130,2167
147546,2,58,99.225,345, False,18,43,-7,1,147539,2,130,2153
147685,2,22,104.18625,353, False,-18,0,-36,1,147682,2,130,2550
147835,2,4,109.3955625,355, False,-36,-36,-18,1,147968,2,130,2550
147980,2,11,114.8653406,355, False,-29,-65,7,1,147968,2,130,2550
148115,2,32,120.6086077,364, False,-8,0,21,1,148109,2,130,2550
148260,2,47,126.639038,365, False,7,0,15,1,148243,2,130,2550
148391,2,29,132.9709899,385, False,-11,0,-18,1,148382,2,130,2550
148551,2,10,139.6195394,353, False,-30,-30,-19,1,148668,2,130,2550
148693,2,19,146.6005164,366, False,-21,-51,9,1,148668,2,130,2550
148851,2,65,153.9305422,403, False,25,0,46,1,148852,2,130,2550
148984,2,80,161.6270693,376, False,40,40,15,1,149012,2,130,2550
149131,2,16,165,389, False,-24,0,-64,1,149172,2,130,2550
149254,2,5,165,349, False,-35,-35,-11,1,149350,2,130,2550
149391,2,5,165,334, False,-35,-70,0,1,149350,2,130,2550
149525,2,21,165,337, False,-19,-89,16,1,149496,2,130,2550
149665,2,69,165,364, False,29,0,48,1,149653,2,130,2550
149811,2,68,90,321, False,28,28,-1,1,149792,2,130,2475
149966,2,68,90,326, False,28,56,0,1,149941,2,130,1925
150098,2,64,90,321, False,24,80,-4,1,150092,2,130,2441
150241,2,37,94.5,365, False,-3,0,-27,1,150237,2,130,1793
150390,2,9,99.225,347, False,-31,-31,-28,1,150378,2,130,2416
150542,2,22,104.18625,334, False,-18,-49,13,1,150518,2,130,2416
150693,2,64,109.3955625,345, False,24,0,42,1,150807,2,130,1795
150824,2,67,114.8653406,338, False,27,27,3,1,150807,2,130,1795
150962,2,60,120.6086077,357, False,20,47,-7,1,150952,2,130,1786
151124,2,17,126.639038,385, False,-23,0,-43,1,151251,2,130,2550
151255,2,6,132.9709899,355, False,-34,-34,-11,1,151251,2,130,2550
151411,2,17,139.6195394,376, False,-23,-57,11,1,151397,2,130,2550
151592,2,64,146.6005164,374, False,24,0,47,1,151688,2,130,2550
151716,2,66,153.9305422,384, False,26,26,2,1,151842,2,130,2550
151851,2,67,161.6270693,374, False,27,53,1,1,151842,2,130,2550
151986,2,36,165,365, False,-4,0,-31,1,151977,2,130,2550
152121,2,8,165,348, False,-32,-32,-28,1,152118,2,130,2550
152273,2,14,165,374, False,-26,-58,6,1,152269,2,130,2550
152446,2,72,165,376, False,32,0,58,1,152417,2,130,2550
152595,2,70,90,321, False,30,30,-2,1,152567,2,130,2550
152726,2,68,94.5,347, False,28,58,-2,1,152708,2,130,2550
152873,2,57,90,330, False,17,75,-11,1,152850,2,130,2550
153031,2,20,94.5,338, False,-20,0,-37,1,153147,2,130,2550
153173,2,9,99.225,355, False,-31,-31,-11,1,153147,2,130,1490
153305,2,14,104.18625,338, False,-26,-57,5,1,153311,2,130,1488
153453,2,49,109.3955625,348, False,9,0,35,1,153460,2,130,2550
153593,2,67,114.8653406,357, False,27,27,18,1,153601,2,130,2550
153725,2,50,120.6086077,376, False,10,37,-17,1,153737,2,130,2550
153863,2,8,126.639038,389, False,-32,0,-42,1,153877,2,130,2550
153993,2,6,132.9709899,406, False,-34,-34,-2,1,154087,2,130,2550
154131,2,57,139.6195394,391, False,17,0,51,1,154087,2,130,2550
154281,2,76,146.6005164,410, False,36,36,19,1,154381,2,130,2550
154421,2,43,153.9305422,404, False,3,0,-33,1,154381,2,130,2550
154552,2,5,161.6270693,401, False,-35,0,-38,1,154530,2,130,2550
154702,2,6,165,391, False,-34,-34,1,1,154680,2,130,2550
154835,2,60,165,370, False,20,0,54,1,154821,2,130,2550
154992,2,74,165,334, False,34,34,14,1,154988,2,130,1202
155151,2,8,165,357, False,-32,0,-66,1,155130,2,130,1160
155293,2,5,165,372, False,-35,-35,-3,1,155270,2,130,1148
155421,2,5,165,383, False,-35,-70,0,1,155419,2,130,1148
155564,2,50,90,326, False,10,0,45,1,155558,2,130,1148
155704,2,68,94.5,347, False,28,28,18,1,155710,2,130,1092
155855,2,63,99.225,345, False,23,51,-5,1,155860,2,130,2550
156001,2,44,90,321, False,4,0,-19,1,155998,2,130,2550
156131,2,23,94.5,2550, False,-17,0,-21,1,156159,2,130,2550
156265,2,32,99.225,2550, False,-8,0,9,1,156298,2,130,1024
156391,2,71,104.18625,2550, False,31,0,39,1,156450,2,130,986
156524,2,53,109.3955625,2550, False,13,13,-18,1,156450,2,130,986
156656,2,5,114.8653406,2550, False,-35,0,-48,1,156787,2,130,955
156786,2,5,120.6086077,2550, False,-35,-35,0,1,156787,2,130,943
156923,2,5,126.639038,2550, False,-35,-70,0,1,156949,2,130,943
157054,2,4,132.9709899,2550, False,-36,-106,-1,1,157100,2,130,943
157191,2,5,90,1498, False,-35,-141,1,1,157270,2,130,877
157321,2,5,90,2000, False,-35,-176,0,1,157270,2,130,877
157462,2,5,90,2550, False,-35,-211,0,1,157447,2,130,873
157612,2,5,90,1736, False,-35,-246,0,1,157591,2,130,2550
157742,2,5,90,2550, False,-35,-281,0,1,157735,2,130,845
157911,2,4,90,2550, False,-36,-317,-1,1,158033,2,130,835
158044,2,4,90,2550, False,-36,-353,0,1,158033,2,130,810
158193,2,5,90,2550, False,-35,-388,1,1,158177,2,130,779
158325,2,5,90,2550, False,-35,-423,0,1,158320,2,130,754
158481,2,5,90,392, False,-35,-458,0,1,158466,2,130,756
158664,2,29,90,334, False,-11,-469,24,1,158631,2,130,721
158836,2,72,90,348, False,32,0,43,1,158920,2,130,689
159011,2,70,94.5,374, False,30,30,-2,1,159078,2,130,675
159200,2,66,99.225,357, False,26,56,-4,1,159228,2,130,653
159372,2,65,104.18625,389, False,25,81,-1,1,159372,2,130,626
159523,2,53,109.3955625,365, False,13,94,-12,1,159653,2,130,607
159694,2,7,114.8653406,397, False,-33,0,-46,1,159653,2,130,586
159833,2,5,120.6086077,428, False,-35,-35,-2,1,159942,2,90,555
160005,2,5,126.639038,355, False,-35,-70,0,1,160097,2,90,551
160150,2,16,132.9709899,370, False,-24,-94,11,1,160240,2,90,546
160302,2,60,139.6195394,355, False,20,0,44,1,160381,2,89,525
160445,2,78,146.6005164,340, False,38,38,18,1,160541,2,88,506
160584,2,46,153.9305422,357, False,6,0,-32,1,160541,2,88,506
160719,2,6,90,326, False,-34,0,-40,1,160711,2,87,496
160861,2,5,90,321, False,-35,-35,-1,1,160852,2,80,483
161012,2,35,90,321, False,-5,0,30,1,161001,2,80,473
161181,2,68,90,326, False,28,0,33,1,161291,2,80,452
161311,2,58,90,321, False,18,18,-10,1,161291,2,80,437
161482,2,11,94.5,340, False,-29,0,-47,1,161447,2,80,429
161635,2,8,99.225,334, False,-32,-32,-3,1,161736,2,80,399
161798,2,48,90,304, False,8,0,40,1,161881,2,80,397
161941,2,69,90,321, False,29,29,21,1,162047,2,80,393
162102,2,73,90,303, False,33,62,4,1,162183,2,80,397
162305,2,20,90,308, False,-20,0,-53,1,162325,2,80,393
162476,2,5,90,321, False,-35,-35,-15,1,162455,2,80,393
162620,2,6,90,326, False,-34,-69,1,1,162735,2,80,393
162791,2,48,90,221, False,8,0,42,1,162896,3,80,393
162934,2,67,90,321, False,27,27,19,1,163041,3,80,392
163095,2,68,90,213, False,28,55,1,1,163178,3,80,365
163256,2,80,90,267, False,40,95,12,1,163329,3,80,365
163448,2,78,90,236, False,38,133,-2,1,163486,3,80,357
163625,3,82,90,235, False,42,175,4,1,163630,3,80,355
163802,3,82,90,278, False,42,217,0,1,163910,3,80,365
163956,3,78,90,229, False,38,255,-4,1,164067,3,80,365
164120,3,69,90,213, False,29,284,-9,1,164227,3,80,1393
164266,3,57,90,217, False,17,301,-12,1,164376,3,80,1393
164430,3,28,90,267, False,-12,0,-29,1,164527,3,80,1353
164563,3,11,90,259, False,-29,-29,-17,1,164527,3,80,1313
164693,3,5,90,326, False,-35,-64,-6,1,164664,3,80,1219
164835,3,4,90,199, False,-36,-100,-1,1,164811,3,80,800
164964,3,4,90,203, False,-36,-136,0,1,164960,3,80,1156
165125,3,4,90,243, False,-36,-172,0,1,165103,3,80,1147
165255,3,4,90,205, False,-36,-208,0,1,165248,3,80,1129
165402,3,4,90,304, False,-36,-244,0,1,165394,3,80,1114
165533,3,4,90,225, False,-36,-280,0,1,165537,3,80,810
165671,3,4,90,191, False,-36,-316,0,1,165681,3,80,1111
165805,3,4,90,195, False,-36,-352,0,1,165848,3,80,1525
165946,3,4,90,197, False,-36,-388,0,1,165986,3,80,1521
166101,3,5,90,203, False,-35,-423,1,1,166136,3,80,1520
166233,3,4,90,321, False,-36,-459,-1,1,166272,3,80,1563
166384,3,5,90,190, False,-35,-494,1,1,166408,0,80.5,1615
166521,3,14,90,259, False,-26,-520,9,1,166555,0,81,1227
166684,3,6,90,183, False,-34,-554,-8,1,166701,0,81.5,1460
166844,3,5,90,183, False,-35,-589,-1,1,166977,0,82.5,1443
166982,3,14,90,179, False,-26,-615,9,1,166977,0,82.5,1020
167128,3,10,90,173, False,-30,-645,-4,1,167117,0,83,992
167265,3,5,90,181, False,-35,-680,-5,1,167257,0,83.5,982
167406,3,5,90,2550, False,-35,-715,0,1,167400,0,84,963
167569,3,5,90,184, False,-35,-750,0,1,167676,0,85,1351
167726,3,5,90,164, False,-35,-785,0,1,167828,0,85.5,1236
167871,3,5,90,1387, False,-35,-820,0,1,167978,0,86,931
168025,3,4,90,1387, False,-36,-856,-1,1,168123,0,86,931
168171,3,5,90,2550, False,-35,-891,1,1,168288,0,87,1288
168352,3,5,90,197, False,-35,-926,0,1,168446,0,87.5,1318
168526,3,6,90,2550, False,-34,-960,1,1,168608,0,88,1166
168671,3,71,94.5,1603, False,31,0,65,1,168768,0,88.5,1152
168831,3,79,99.225,1295, False,39,39,8,1,168920,0,89,1232
168974,3,79,104.18625,1262, False,39,78,0,1,169077,0,89.5,1761
169123,3,71,109.3955625,1563, False,31,109,-8,1,169220,0,90,1701
169282,3,68,90,1680, False,28,137,-3,1,169381,0,90.5,1690
169431,3,67,90,217, False,27,164,-1,1,169548,0,90.5,1690
169583,0,70,90,1505, False,30,194,3,1,169697,0,91.5,1654
169721,0,70,90,173, False,30,224,0,1,169849,0,92,2550
169880,0,17,90,183, False,-23,0,-53,1,169987,0,92,2550
170031,0,5,90,189, False,-35,-35,-12,1,169987,0,92.5,1625
170183,0,5,90,298, False,-35,-70,0,1,170157,0,93,1294
170353,0,67,90,179, False,27,0,62,1,170437,0,94,1771
170526,0,78,90,207, False,38,38,11,1,170597,0,94.5,2550
170683,0,74,0,219, True,38,38,11,1,170750,0,95,1744
170835,0,55,0,183, True,38,38,11,1,170917,0,95.5,2550
170960,0,38,0,197, True,38,38,11,1,170917,0,95.5,2550
171100,0,33,0,197, True,38,38,11,1,171089,0,96,2550
171260,0,33,0,211, True,38,38,11,1,171240,0,96.5,2550
171395,0,33,0,221, True,38,38,11,1,171382,0,97,1551
171537,0,33,0,241, True,38,38,11,1,171521,0,97.5,2550
171666,0,33,0,259, True,38,38,11,1,171669,0,98,2550
171791,0,33,90,326, False,-7,0,-45,1,171839,0,98.5,2550
171915,0,33,90,321, False,-7,0,0,1,171990,0,99,2550
172054,0,52,90,321, False,12,0,19,1,171990,0,99,2550
172192,0,65,90,321, False,25,25,13,1,172157,0,99.5,2550
172330,0,41,90,326, False,1,0,-24,1,172316,0,100,2550
172474,0,11,90,321, False,-29,0,-30,1,172468,0,100.5,2550
172643,0,28,94.5,347, False,-12,-12,17,1,172749,0,101.5,1262
172774,0,75,99.225,372, False,35,0,47,1,172897,0,102,1262
172906,0,76,104.18625,1179, False,36,36,1,1,172897,0,102,2550
173051,0,75,109.3955625,1246, False,35,71,-1,1,173059,0,102.5,2550
173191,0,73,114.8653406,347, False,33,104,-2,1,173197,0,103,2550
173341,0,70,90,338, False,30,134,-3,1,173330,0,103.5,2550
173473,0,61,90,338, False,21,155,-9,1,173481,0,104,2550
173650,0,22,90,338, False,-18,0,-39,1,173627,0,104.5,2550
173781,0,5,94.5,349, False,-35,-35,-17,1,173761,0,105,2550
173921,0,38,90,328, False,-2,0,33,1,173893,0,105.5,2550
174056,0,74,94.5,340, False,34,0,36,1,174167,0,106.5,2550
174186,0,72,99.225,1664, False,32,32,-2,1,174167,0,106.5,2550
174324,0,74,104.18625,1662, False,34,66,2,1,174308,0,107,2489
174451,0,76,109.3955625,1627, False,36,102,2,1,174450,0,107.5,2550
174603,0,79,90,326, False,39,141,3,1,174592,0,108,2550
174742,0,86,90,334, False,46,187,7,1,174737,0,108.5,2550
174876,0,72,90,1573, False,32,219,-14,1,174880,0,109,2550
175031,0,19,90,303, False,-21,0,-53,1,175016,0,109.5,2550
175161,0,16,90,321, False,-24,-24,-3,1,175160,0,110,2550
175301,0,6,90,303, False,-34,-58,-10,1,175290,0,110.5,2550
175442,0,7,90,326, False,-33,-91,1,1,175430,0,111,2430
175587,0,63,90,326, False,23,0,56,1,175571,0,111.5,2419
175721,0,77,90,326, False,37,37,14,1,175727,0,112,2550
175855,0,73,94.5,2550, False,33,70,-4,1,175885,0,112.5,2550
175983,0,73,99.225,382, False,33,103,0,1,176037,0,113,2334
176134,0,69,90,389, False,29,132,-4,1,176180,0,113.5,2358
176262,0,51,90,2550, False,11,143,-18,1,176348,0,114,2550
176391,0,30,90,326, False,-10,0,-21,1,176348,0,114,2550
176531,0,17,94.5,391, False,-23,-23,-13,1,176648,0,115,2302
176694,0,62,99.225,392, False,22,0,45,1,176801,0,115.5,2241
176836,0,70,104.18625,348, False,30,30,8,1,176951,0,115.5,2241
176974,0,73,109.3955625,376, False,33,63,3,1,176951,0,116,2305
177114,0,75,114.8653406,389, False,35,98,2,1,177248,0,116.5,2550
177275,0,76,90,329, False,36,134,1,1,177390,0,117.5,2550
177422,0,72,90,321, False,32,166,-4,1,177530,0,117.5,2550
177575,0,70,90,329, False,30,196,-2,1,177678,0,118.5,2342
177745,0,31,90,321, False,-9,0,-39,1,177819,0,119,2146
177916,0,5,90,321, False,-35,-35,-26,1,177967,0,119.5,2098
178071,0,35,90,326, False,-5,0,30,1,178120,0,120,2064
178265,0,65,94.5,340, False,25,0,30,1,178259,0,120.5,2045
178432,0,65,99.225,376, False,25,25,0,1,178552,0,121.5,2018
178593,0,62,104.18625,374, False,22,47,-3,1,178707,0,122,1984
178742,0,59,109.3955625,349, False,19,66,-3,1,178858,0,122.5,1984
178880,0,49,114.8653406,355, False,9,0,-10,1,178858,0,122.5,1964
179013,0,28,120.6086077,376, False,-12,0,-21,1,179008,0,123,1955
179143,0,26,126.639038,385, False,-14,-14,-2,1,179177,0,123.5,1934
179296,0,61,132.9709899,385, False,21,0,35,1,179317,0,124,1898
